確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,F,否,5,2
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,F,否,60,2
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,F,否,60,6
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,F,否,60,4
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,F,否,60,2
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,F,否,60,4
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,F,否,65,4
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,F,否,65,9
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,F,否,65,4
嚴重特殊傳染性肺炎,2022,4,新北市,烏來區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,F,否,70,2
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,F,否,70,3
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,F,否,70,3
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,F,否,70,3
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,F,否,70,3
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,0,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,0,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,0,3
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,0,1
嚴重特殊傳染性肺炎,2022,4,新北市,八里區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,10,38
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,10,10
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,10,3
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,10,10
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,新北市,八里區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,15,2
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,15,31
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,15,7
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,15,4
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,15,7
嚴重特殊傳染性肺炎,2022,4,新北市,泰山區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,15,7
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,M,否,15,3
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,15,3
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,15,4
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,2,2
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,20,17
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,20,4
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,20,7
嚴重特殊傳染性肺炎,2022,4,新北市,五股區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,20,5
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,新北市,林口區,M,否,20,6
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,20,13
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,20,10
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,20,4
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,20,6
嚴重特殊傳染性肺炎,2022,4,新北市,八里區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,25,15
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,25,3
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,25,4
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,25,13
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,25,5
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,25,7
嚴重特殊傳染性肺炎,2022,4,新北市,林口區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,25,5
嚴重特殊傳染性肺炎,2022,4,新北市,泰山區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,25,3
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,25,6
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,25,11
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,25,5
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,25,8
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,30,7
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,30,7
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,30,5
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,30,10
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,30,4
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,30,7
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,30,10
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,30,5
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,35,6
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,35,6
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,35,3
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,35,10
嚴重特殊傳染性肺炎,2022,4,新北市,五股區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,35,3
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,35,6
嚴重特殊傳染性肺炎,2022,4,新北市,金山區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新北市,泰山區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,35,5
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,35,6
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,35,4
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,4,2
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,M,否,4,2
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,40,8
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,40,4
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,新北市,林口區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,40,8
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,40,4
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,45,3
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,45,7
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,45,5
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,45,4
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,45,2
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,45,5
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,45,2
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,45,5
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,50,5
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,50,2
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,50,4
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新北市,林口區,M,否,50,2
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,50,4
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,50,5
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,50,2
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,55,4
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,55,3
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,55,3
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,55,3
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,M,否,55,2
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,新北市,八里區,M,否,5,2
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,5,8
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,5,28
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,5,5
嚴重特殊傳染性肺炎,2022,4,新北市,五股區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,永和區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,林口區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,5,7
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,5,5
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,樹林區,M,否,5,3
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,5,2
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,60,4
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,60,4
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,60,2
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,60,3
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,60,3
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,60,3
嚴重特殊傳染性肺炎,2022,4,新北市,瑞芳區,M,否,60,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,65,2
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,65,2
嚴重特殊傳染性肺炎,2022,4,新北市,土城區,M,否,65,2
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,65,6
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,淡水區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,蘆洲區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,新北市,八里區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,三重區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,三峽區,M,否,70,2
嚴重特殊傳染性肺炎,2022,4,新北市,中和區,M,否,70,3
嚴重特殊傳染性肺炎,2022,4,新北市,汐止區,M,否,70,2
嚴重特殊傳染性肺炎,2022,4,新北市,板橋區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,烏來區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,新店區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,新北市,新莊區,M,否,70,8
嚴重特殊傳染性肺炎,2022,4,新北市,鶯歌區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,10,2
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹市,香山區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,F,否,30,3
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,30,2
嚴重特殊傳染性肺炎,2022,4,新竹市,香山區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,35,3
嚴重特殊傳染性肺炎,2022,4,新竹市,香山區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,F,否,40,2
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,新竹市,香山區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹市,香山區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,F,否,5,2
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,1,2
嚴重特殊傳染性肺炎,2022,4,新竹市,香山區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,40,4
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,45,3
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,50,2
嚴重特殊傳染性肺炎,2022,4,新竹市,北區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,新竹市,東區,M,否,5,4
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,15,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹東鎮,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,40,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹東鎮,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹東鎮,M,否,15,4
嚴重特殊傳染性肺炎,2022,4,新竹縣,峨眉鄉,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,15,4
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,15,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,芎林鄉,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,20,5
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,20,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,關西鎮,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,25,4
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹東鎮,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,25,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,芎林鄉,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,35,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,35,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,4,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,芎林鄉,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,45,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹東鎮,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,45,4
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹東鎮,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,50,8
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹東鎮,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,55,9
嚴重特殊傳染性肺炎,2022,4,新竹縣,新豐鄉,M,否,55,3
嚴重特殊傳染性肺炎,2022,4,新竹縣,竹北市,M,否,5,2
嚴重特殊傳染性肺炎,2022,4,新竹縣,湖口鄉,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,新竹縣,新埔鎮,M,否,5,1
